hin_id	hin_sent	eng_id	eng_sent	eng_roots
Hin_Geo_ncert_6stnd_2ch_0006	ग्लोब विभिन्न आकार एवं प्रकार के हो सकते हैं- बड़े ग्लोब, जो आसानी से एक स्थान से दूसरे स्थान नहीं ले जाए जा सकते पॉकेट में रखने योग्य छोटे ग्लोब तथा गुब्बारे जैसे ग्लोब, जिनमें हवा भरी जा सकती है एवं आसानी से एक स्थान से दूसरे स्थान ले जाए जा सकते हैं।	Eng_Geo_ncert_6stnd_2ch_0006	Globes may be of varying size and type – big ones,  which cannot be carried easily, small pocket globes, and globe-like balloons, which can be inflated and are handy and carried with ease.	b'^Globes/Globe<n><pl>$ ^may/may<vbmod><inf>/may<vbmod><pres>$ ^be/be<vbser><inf>/be<vbser><imp>$ ^of/of<pr>$ ^varying/varying<adj>/vary<vblex><pprs>/vary<vblex><subs>/vary<vblex><ger>$ ^size/size<n><sg>/size<vblex><inf>/size<vblex><pres>/size<vblex><imp>$ ^and/and<cnjcoo>$ ^type/type<n><sg>/type<vblex><inf>/type<vblex><pres>/type<vblex><imp>$ \xe2\x80\x93 ^big/big<adj><sint>$ ^ones/one<prn><dem><mf><pl>$^,/,<cm>$ ^which/which<det><itg><sp>/which<prn><itg><mf><sp>/which<prn><rel><an><mf><sp>$ ^cannot/can<vbmod><pres>+not<adv>$ ^be/be<vbser><inf>/be<vbser><imp>$ ^carried/carry<vblex><pp>/carry<vblex><past>$ ^easily/easily<adv>$^,/,<cm>$ ^small/small<adj><sint>$ ^pocket/pocket<n><sg>/pocket<vblex><inf>/pocket<vblex><pres>/pocket<vblex><imp>$ ^globes/globe<n><pl>$^,/,<cm>$ ^and/and<cnjcoo>$ ^globe/globe<n><sg>$^-/-<guio>$^like/like<adj>/like<cnjsub>/like<pr>/like<vblex><inf>/like<vblex><pres>/like<vblex><imp>$ ^balloons/balloon<n><pl>$^,/,<cm>$ ^which/which<det><itg><sp>/which<prn><itg><mf><sp>/which<prn><rel><an><mf><sp>$ ^can/can<n><sg>/can<vbmod><inf>/can<vbmod><pres>/can<vblex><inf>/can<vblex><pres>/can<vblex><imp>$ ^be/be<vbser><inf>/be<vbser><imp>$ ^inflated/inflated<adj>/inflate<vblex><past>/inflate<vblex><pp>$ ^and/and<cnjcoo>$ ^are/be<vbser><pres>$ ^handy/handy<adj><sint>$ ^and/and<cnjcoo>$ ^carried/carry<vblex><pp>/carry<vblex><past>$ ^with/with<pr>$ ^ease/ease<n><sg>/ease<vblex><inf>/ease<vblex><pres>/ease<vblex><imp>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0007	ग्लोब स्थिर नहीं होते हैं।	Eng_Geo_ncert_6stnd_2ch_0007	The globe is not fixed.	b'^The/The<det><def><sp>$ ^globe/globe<n><sg>$ ^is/be<vbser><pres><p3><sg>$ ^not/not<adv>$ ^fixed/fix<vblex><pp>/fix<vblex><past>/fixed<adj>/fixed<adv>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0008	इसे उसी प्रकार घुमाया जा सकता है, जैसे कुम्हार का पहिया या लट्टू घूमता है।	Eng_Geo_ncert_6stnd_2ch_0008	it can be rotated the same way as a top spin or a potter’s wheel is rotated.	b"^it/prpers<prn><subj><p3><nt><sg>/prpers<prn><obj><p3><nt><sg>$ ^can/can<n><sg>/can<vbmod><inf>/can<vbmod><pres>/can<vblex><inf>/can<vblex><pres>/can<vblex><imp>$ ^be/be<vbser><inf>/be<vbser><imp>$ ^rotated/rotate<vblex><past>/rotate<vblex><pp>$ ^the same way/the same way<adv>$ ^as a/as a<pr>$ ^top/top<adj>/top<n><sg>/top<vblex><inf>/top<vblex><pres>/top<vblex><imp>$ ^spin/spin<n><sg>/spin<vblex><inf>/spin<vblex><pres>/spin<vblex><imp>$ ^or/or<cnjcoo>$ ^a/a<det><ind><sg>$ ^potter/potter<n><sg>$^\xe2\x80\x99/'<apos>$^s/*s$ ^wheel/wheel<n><sg>/wheel<vblex><inf>/wheel<vblex><pres>/wheel<vblex><imp>$ ^is/be<vbser><pres><p3><sg>$ ^rotated/rotate<vblex><past>/rotate<vblex><pp>$^./.<sent>$\n"
Hin_Geo_ncert_6stnd_2ch_0009	ग्लोब पर देशों, महाद्वीपों तथा महासागरों को उनके सही आकार में दिखाया जाता है।	Eng_Geo_ncert_6stnd_2ch_0009	On the globe, countries, continents and oceans are shown in their correct size.	b'^On/On<adv>/On<pr>$ ^the/the<det><def><sp>$ ^globe/globe<n><sg>$^,/,<cm>$ ^countries/country<n><pl>$^,/,<cm>$ ^continents/continent<n><pl>$ ^and/and<cnjcoo>$ ^oceans/ocean<n><pl>$ ^are/be<vbser><pres>$ ^shown/show<vblex><pp>$ ^in/in<adv>/in<pr>$ ^their/their<det><pos><sp>/prpers<det><pos><p3><mf><pl>$ ^correct/correct<adj>/correct<vblex><inf>/correct<vblex><pres>/correct<vblex><imp>$ ^size/size<n><sg>/size<vblex><inf>/size<vblex><pres>/size<vblex><imp>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0010	पृथ्वी के समान किसी गोले पर किसी बिंदु की स्थिति का वर्णन करना कठिन है।	Eng_Geo_ncert_6stnd_2ch_0010	It is difficult to describe the location of a point on a sphere like the earth.	b'^It/Prpers<prn><subj><p3><nt><sg>/Prpers<prn><obj><p3><nt><sg>$ ^is/be<vbser><pres><p3><sg>$ ^difficult/difficult<adj>$ ^to/to<pr>$ ^describe/describe<vblex><inf>/describe<vblex><pres>/describe<vblex><imp>$ ^the/the<det><def><sp>$ ^location/location<n><sg>$ ^of/of<pr>$ ^a/a<det><ind><sg>$ ^point/point<n><sg>/point<adj><sint>/point<vblex><inf>/point<vblex><pres>/point<vblex><imp>$ ^on/on<adv>/on<pr>$ ^a/a<det><ind><sg>$ ^sphere/sphere<n><sg>$ ^like/like<adj>/like<cnjsub>/like<pr>/like<vblex><inf>/like<vblex><pres>/like<vblex><imp>$ ^the/the<det><def><sp>$ ^earth/earth<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0011	अब प्रश्न यह उठता है कि इस पर किसी स्थान की स्थिति कैसे बताई जा सकती है?	Eng_Geo_ncert_6stnd_2ch_0011	Now the question arises as to how to locate a place on it?	b'^Now/Now<adv>$ ^the/the<det><def><sp>$ ^question/question<n><sg>/question<vblex><inf>/question<vblex><pres>/question<vblex><imp>$ ^arises/arise<vblex><pres><p3><sg>$ ^as/as<adv>/as<preadv>/as<cnjsub>/as<cnjadv>/as<pr>$ ^to/to<pr>$ ^how/how<adv>/how<preadv>/how<adv><itg>$ ^to/to<pr>$ ^locate/locate<vblex><inf>/locate<vblex><pres>/locate<vblex><imp>$ ^a/a<det><ind><sg>$ ^place/place<n><sg>/place<vblex><inf>/place<vblex><pres>/place<vblex><imp>$ ^on/on<adv>/on<pr>$ ^it/prpers<prn><subj><p3><nt><sg>/prpers<prn><obj><p3><nt><sg>$^?/?<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0012	इसके लिए हमें कुछ बिंदुओं एवं रेखाओं के संदर्भ की आवश्यकता होती है।	Eng_Geo_ncert_6stnd_2ch_0012	We need certain points of reference and lines to find out the location of places.	b'^We/Prpers<prn><subj><p1><mf><pl>$ ^need/need<n><sg>/need<vblex><inf>/need<vblex><pres>/need<vblex><imp>$ ^certain/certain<adj>$ ^points/point<n><pl>/point<vblex><pres><p3><sg>$ ^of/of<pr>$ ^reference/reference<n><sg>/reference<vblex><inf>/reference<vblex><pres>/reference<vblex><imp>$ ^and/and<cnjcoo>$ ^lines/line<n><pl>/line<vblex><pres><p3><sg>$ ^to/to<pr>$ ^find out/find<vblex><inf># out/find<vblex><pres># out/find<vblex><imp># out$ ^the/the<det><def><sp>$ ^location/location<n><sg>$ ^of/of<pr>$ ^places/place<n><pl>/place<vblex><pres><p3><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0013	आप देखेंगे कि एक सुई ग्लोब में झुकी हुई अवस्था में स्थित होती है, जिसे अक्ष कहा जाता है।	Eng_Geo_ncert_6stnd_2ch_0013	You will notice that a needle is fixed through the globe in a tilted manner, which is called its axis.	b'^You/You<np><cog><sg>/You<prn><pers><p2><mf><sg>/Prpers<prn><subj><p2><mf><sp>/Prpers<prn><obj><p2><mf><sp>$ ^will/will<n><sg>/will<vbmod><inf>/will<vbmod><pres>/will<vblex><inf>/will<vblex><pres>/will<vblex><imp>$ ^notice/notice<n><sg>/notice<vblex><inf>/notice<vblex><pres>/notice<vblex><imp>$ ^that/that<cnjsub>/that<det><dem><sg>/that<prn><dem><mf><sg>/that<prn><rel><an><mf><sp>$ ^a/a<det><ind><sg>$ ^needle/needle<n><sg>$ ^is/be<vbser><pres><p3><sg>$ ^fixed/fix<vblex><pp>/fix<vblex><past>/fixed<adj>/fixed<adv>$ ^through/through<pr>$ ^the/the<det><def><sp>$ ^globe/globe<n><sg>$ ^in/in<adv>/in<pr>$ ^a/a<det><ind><sg>$ ^tilted/tilt<vblex><pp>/tilt<vblex><past>$ ^manner/manner<n><sg>$^,/,<cm>$ ^which/which<det><itg><sp>/which<prn><itg><mf><sp>/which<prn><rel><an><mf><sp>$ ^is called/be<vblex><pres><p3><sg># called$ ^its/its<det><pos><sp>/prpers<det><pos><p3><nt><sg>$ ^axis/axis<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0014	ग्लोब पर वे दो बिंदु जिनसे होकर सुई गुज़रती है, उत्तर तथा दक्षिण ध्रुव हैं।	Eng_Geo_ncert_6stnd_2ch_0014	Two points on the globe through which the needle passes are two poles – North Pole and South Pole.	b'^Two/Two<num><pl>$ ^points/point<n><pl>/point<vblex><pres><p3><sg>$ ^on/on<adv>/on<pr>$ ^the/the<det><def><sp>$ ^globe/globe<n><sg>$ ^through/through<pr>$ ^which/which<det><itg><sp>/which<prn><itg><mf><sp>/which<prn><rel><an><mf><sp>$ ^the/the<det><def><sp>$ ^needle/needle<n><sg>$ ^passes/pass<n><pl>/pass<vblex><pres><p3><sg>$ ^are/be<vbser><pres>$ ^two/two<num><pl>$ ^poles/pole<n><pl>/polis<n><pl>$ \xe2\x80\x93 ^North Pole/North Pole<np><top><sg>$ ^and/and<cnjcoo>$ ^South Pole/South Pole<np><top><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0015	ग्लोब को इस सुई के चारों ओर पृथ्वी की भाँति पश्चिम से पूर्व की ओर घुमाया जा सकता है।	Eng_Geo_ncert_6stnd_2ch_0015	The globe can be moved around this needle from west to east just as the earth moves.	b'^The/The<det><def><sp>$ ^globe/globe<n><sg>$ ^can/can<n><sg>/can<vbmod><inf>/can<vbmod><pres>/can<vblex><inf>/can<vblex><pres>/can<vblex><imp>$ ^be/be<vbser><inf>/be<vbser><imp>$ ^moved/move<vblex><past>/move<vblex><pp>$ ^around/around<adv>/around<pr>$ ^this/this<det><dem><sg>/this<prn><dem><mf><sg>/this<prn><rel><an><mf><sp>$ ^needle/needle<n><sg>$ ^from/from<pr>$ ^west/west<adj>/west<adv>/west<n><sg>$ ^to/to<pr>$ ^east/east<adj>/east<adv>/east<n><sg>$ ^just as/just as<adv>/just as<cnjadv>$ ^the/the<det><def><sp>$ ^earth/earth<n><sg>$ ^moves/move<n><pl>/move<vblex><pres><p3><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0016	लेकिन याद रखें इन दोनों में एक अंतर है।	Eng_Geo_ncert_6stnd_2ch_0016	But, remember there is a major difference.	b'^But/But<cnjcoo>/But<pr>$^,/,<cm>$ ^remember/remember<vblex><inf>/remember<vblex><pres>/remember<vblex><imp>$ ^there/there<adv>$ ^is/be<vbser><pres><p3><sg>$ ^a/a<det><ind><sg>$ ^major/major<adj>/major<n><sg>$ ^difference/difference<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0017	पृथ्वी पर वास्तव में ऐसी कोई सुई नहीं होती है।	Eng_Geo_ncert_6stnd_2ch_0017	The real earth has no such needle.	b'^The/The<det><def><sp>$ ^real/real<adj>$ ^earth/earth<n><sg>$ ^has/have<vbhaver><pres><p3><sg>/have<vblex><pres><p3><sg>$ ^no/no<adv>/no<det><ind><sp>$ ^such/such<adv>/such<det><ind><sp>$ ^needle/needle<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0018	यह अपने अक्ष पर चारों ओर घूमती है, जो एक काल्पनिक रेखा है।	Eng_Geo_ncert_6stnd_2ch_0018	It moves around its axis, which is an imaginary line.	b'^It/Prpers<prn><subj><p3><nt><sg>/Prpers<prn><obj><p3><nt><sg>$ ^moves/move<n><pl>/move<vblex><pres><p3><sg>$ ^around/around<adv>/around<pr>$ ^its/its<det><pos><sp>/prpers<det><pos><p3><nt><sg>$ ^axis/axis<n><sg>$^,/,<cm>$ ^which/which<det><itg><sp>/which<prn><itg><mf><sp>/which<prn><rel><an><mf><sp>$ ^is/be<vbser><pres><p3><sg>$ ^an/a<det><ind><sg>$ ^imaginary/imaginary<adj>$ ^line/line<n><sg>/line<vblex><inf>/line<vblex><pres>/line<vblex><imp>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0019	एक अन्य काल्पनिक रेखा भी ग्लोब को दो बराबर भागों में बाँटती है।	Eng_Geo_ncert_6stnd_2ch_0019	Another imaginary line running on the globe divides it into two equal parts.	b'^Another/Another<det><ind><sg>/Another<prn><ind><mf><sg>$ ^imaginary/imaginary<adj>$ ^line/line<n><sg>/line<vblex><inf>/line<vblex><pres>/line<vblex><imp>$ ^running/running<adj>/running<n><sg>/run<vblex><pprs>/run<vblex><subs>/run<vblex><ger>$ ^on/on<adv>/on<pr>$ ^the/the<det><def><sp>$ ^globe/globe<n><sg>$ ^divides/divide<vblex><pres><p3><sg>$ ^it/prpers<prn><subj><p3><nt><sg>/prpers<prn><obj><p3><nt><sg>$ ^into/into<pr>$ ^two/two<num><pl>$ ^equal/equal<adj>/equal<adv>/equal<n><sg>/equal<vblex><inf>/equal<vblex><pres>/equal<vblex><imp>$ ^parts/part<n><pl>/part<vblex><pres><p3><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0020	इसे विषुवत् वृत्त कहा जाता है।	Eng_Geo_ncert_6stnd_2ch_0020	This line is known as the equator.	b'^This/This<det><dem><sg>/This<prn><dem><mf><sg>/This<prn><rel><an><mf><sp>$ ^line/line<n><sg>/line<vblex><inf>/line<vblex><pres>/line<vblex><imp>$ ^is/be<vbser><pres><p3><sg>$ ^known/known<adj>/know<vblex><pp>$ ^as/as<adv>/as<preadv>/as<cnjsub>/as<cnjadv>/as<pr>$ ^the/the<det><def><sp>$ ^equator/equator<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0021	पृथ्वी के उत्तर में स्थित आधे भाग को उत्तरी गोलार्ध तथा दक्षिण वाले आधे भाग को दक्षिणी गोलार्ध कहा जाता है।	Eng_Geo_ncert_6stnd_2ch_0021	The northern half of the earth is known as the Northern Hemisphere and the southern half is known as the Southern Hemisphere.	b'^The/The<det><def><sp>$ ^northern/northern<adj>$ ^half/half<adj>/half<adv>/half<n><sg>/half<det><qnt><pl>$ ^of/of<pr>$ ^the/the<det><def><sp>$ ^earth/earth<n><sg>$ ^is/be<vbser><pres><p3><sg>$ ^known/known<adj>/know<vblex><pp>$ ^as/as<adv>/as<preadv>/as<cnjsub>/as<cnjadv>/as<pr>$ ^the/the<det><def><sp>$ ^Northern Hemisphere/Northern hemisphere<n><sg>$ ^and/and<cnjcoo>$ ^the/the<det><def><sp>$ ^southern/southern<adj>/southern<adv>$ ^half/half<adj>/half<adv>/half<n><sg>/half<det><qnt><pl>$ ^is/be<vbser><pres><p3><sg>$ ^known/known<adj>/know<vblex><pp>$ ^as/as<adv>/as<preadv>/as<cnjsub>/as<cnjadv>/as<pr>$ ^the/the<det><def><sp>$ ^Southern Hemisphere/Southern hemisphere<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0022	ये दोनों बराबर के आधे भाग होते हैं।	Eng_Geo_ncert_6stnd_2ch_0022	They are both equal halves.	b'^They/Prpers<prn><subj><p3><mf><pl>$ ^are/be<vbser><pres>$ ^both/both<cnjcoo>/both<det><ind><pl>/both<prn><ind><mf><pl>$ ^equal/equal<adj>/equal<adv>/equal<n><sg>/equal<vblex><inf>/equal<vblex><pres>/equal<vblex><imp>$ ^halves/half<n><pl>/halve<vblex><pres><p3><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0023	इस प्रकार, विषुवत् वृत्त पृथ्वी पर एक काल्पनिक वृत्त बनाती है एवं यह पृथ्वी पर विभिन्न स्थानों की स्थिति बताने का सबसे महत्त्वपूर्ण संदर्भ बिंदु है।	Eng_Geo_ncert_6stnd_2ch_0023	Therefore, the equator is an imaginary circular line and is a very important reference point to locate places on the earth.	b'^Therefore/Therefore<adv>/Therefore<cnjadv>$^,/,<cm>$ ^the/the<det><def><sp>$ ^equator/equator<n><sg>$ ^is/be<vbser><pres><p3><sg>$ ^an/a<det><ind><sg>$ ^imaginary/imaginary<adj>$ ^circular/circular<adj>/circular<n><sg>$ ^line/line<n><sg>/line<vblex><inf>/line<vblex><pres>/line<vblex><imp>$ ^and/and<cnjcoo>$ ^is/be<vbser><pres><p3><sg>$ ^a/a<det><ind><sg>$ ^very/very<adv>/very<preadv>$ ^important/important<adj>$ ^reference/reference<n><sg>/reference<vblex><inf>/reference<vblex><pres>/reference<vblex><imp>$ ^point/point<n><sg>/point<adj><sint>/point<vblex><inf>/point<vblex><pres>/point<vblex><imp>$ ^to/to<pr>$ ^locate/locate<vblex><inf>/locate<vblex><pres>/locate<vblex><imp>$ ^places/place<n><pl>/place<vblex><pres><p3><sg>$ ^on/on<adv>/on<pr>$ ^the/the<det><def><sp>$ ^earth/earth<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0024	विषुवत् वृत्त से ध्रुवों तक स्थित सभी समानांतर वृत्तों को अक्षांश (समानांतर) रेखाएँ कहा जाता है।	Eng_Geo_ncert_6stnd_2ch_0024	All parallel circles from the equator up to the poles are called parallels of latitudes.	b'^All/All<adv>/All<predet><sp>/All<det><qnt><pl>/All<prn><qnt><mf><sp>$ ^parallel/parallel<adj>/parallel<adv>$ ^circles/circle<n><pl>/circle<vblex><pres><p3><sg>$ ^from/from<pr>$ ^the/the<det><def><sp>$ ^equator/equator<n><sg>$ ^up to/up to<pr>$ ^the/the<det><def><sp>$ ^poles/pole<n><pl>/polis<n><pl>$ ^are called/be<vblex><pres><p1><pl># called/be<vblex><pres><p2><sg># called/be<vblex><pres><p2><pl># called/be<vblex><pres><p3><pl># called$ ^parallels/*parallels$ ^of/of<pr>$ ^latitudes/latitude<n><pl>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0025	अक्षांशों को अंश में मापा जाता है।	Eng_Geo_ncert_6stnd_2ch_0025	Latitudes are measured in degrees.	b'^Latitudes/Latitude<n><pl>$ ^are/be<vbser><pres>$ ^measured/measured<adj>/measure<vblex><past>/measure<vblex><pp>$ ^in/in<adv>/in<pr>$ ^degrees/degree<n><pl>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0026	विषुवत् वृत्त शून्य अंश अक्षांश को दर्शाती है।	Eng_Geo_ncert_6stnd_2ch_0026	The equator represents the zero degree latitude.	b'^The/The<det><def><sp>$ ^equator/equator<n><sg>$ ^represents/represent<vblex><pres><p3><sg>$ ^the/the<det><def><sp>$ ^zero/zero<num><sg>/zero<n><sg>$ ^degree/degree<n><sg>$ ^latitude/latitude<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0027	चूँकि, विषुवत् वृत्त से दोनों तरफ ध्रुवों के बीच की दूरी पृथ्वी के चारों ओर के वृत्त का एक चैथाई है, अतः इसका माप होगा 360 अंश का 1/4, यानी 90 अंश।	Eng_Geo_ncert_6stnd_2ch_0027	Since the distance from the equator to either of the poles is one-fourth of a circle round the earth, it will measure ¼ th of 360 degrees, i.e. 90.	b'^Since/Since<adv>/Since<cnjsub>/Since<pr>$ ^the/the<det><def><sp>$ ^distance/distance<n><sg>/distance<vblex><inf>/distance<vblex><pres>/distance<vblex><imp>$ ^from/from<pr>$ ^the/the<det><def><sp>$ ^equator/equator<n><sg>$ ^to/to<pr>$ ^either/either<adv>/either<cnjcoo>/either<det><ind><sg>/either<prn><qnt><mf><sp>$ ^of/of<pr>$ ^the/the<det><def><sp>$ ^poles/pole<n><pl>/polis<n><pl>$ ^is/be<vbser><pres><p3><sg>$ ^one/one<num><sg>/one<prn><dem><mf><sg>$^-/-<guio>$^fourth/fourth<adj><ord>$ ^of/of<pr>$ ^a/a<det><ind><sg>$ ^circle/circle<n><sg>/circle<vblex><inf>/circle<vblex><pres>/circle<vblex><imp>$ ^round/round<adv>/round<pr>/round<n><sg>/round<adj><sint>/round<vblex><inf>/round<vblex><pres>/round<vblex><imp>$ ^the/the<det><def><sp>$ ^earth/earth<n><sg>$^,/,<cm>$ ^it/prpers<prn><subj><p3><nt><sg>/prpers<prn><obj><p3><nt><sg>$ ^will/will<n><sg>/will<vbmod><inf>/will<vbmod><pres>/will<vblex><inf>/will<vblex><pres>/will<vblex><imp>$ ^measure/measure<n><sg>/measure<vblex><inf>/measure<vblex><pres>/measure<vblex><imp>$ \xc2\xbc ^th/th<adj>$ ^of/of<pr>$ ^360/360<num>$ ^degrees/degree<n><pl>$^,/,<cm>$ ^i.e./i.e.<abbr>/i.e.<adv>$ ^90/90<num>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_2ch_0028	इस प्रकार 90 अंश उत्तरी अक्षांश उत्तर ध्रुव को दर्शाता है तथा 90 अंश दक्षिणी अक्षांश दक्षिण ध्रुव को।	Eng_Geo_ncert_6stnd_2ch_0028	Thus, 90 degrees north latitude marks the North Pole and 90 degrees south latitude marks the South Pole.	b'^Thus/Thus<adv>/Thus<cnjcoo>/Thus<cnjadv>$^,/,<cm>$ ^90/90<num>$ ^degrees/degree<n><pl>$ ^north/north<adv>/north<n><sg>/north<adj><sint>$ ^latitude/latitude<n><sg>$ ^marks/mark<n><pl>/mark<vblex><pres><p3><sg>$ ^the/the<det><def><sp>$ ^North Pole/North Pole<np><top><sg>$ ^and/and<cnjcoo>$ ^90/90<num>$ ^degrees/degree<n><pl>$ ^south/south<adv>/south<n><sg>/south<adj><sint>$ ^latitude/latitude<n><sg>$ ^marks/mark<n><pl>/mark<vblex><pres><p3><sg>$ ^the/the<det><def><sp>$ ^South Pole/South Pole<np><top><sg>$^./.<sent>$\n'
