	hin_id	hin_sent	eng_id	eng_sent
299	Hin_Geo_ncert_6stnd_4ch_0018	अब चाकू से इस गेंद को काटें तथा उसे चपटा करने की कोशिश करें।	Eng_Geo_ncert_6stnd_4ch_0018	Now cut this ball with a knife and try to flatten it.
300	Hin_Geo_ncert_6stnd_4ch_0019	देखें कि किस प्रकार रेखा चित्र का रूप बिगड़ जाता है।	Eng_Geo_ncert_6stnd_4ch_0019	Notice how the drawings are distorted
301	Hin_Geo_ncert_6stnd_4ch_0020	पृथ्वी की प्राकृतिक आकृतियों जैसे- पर्वतों, पठारों, मैदानों, नदियों, महासागरों इत्यादि को दर्शाने वाले मानचित्रों को भौतिक या उच्चावच मानचित्र कहा जाता है।	Eng_Geo_ncert_6stnd_4ch_0020	Maps showing natural features of the earth such as mountains, plateaus, plains, rivers, oceans etc. are called physical or relief maps.
302	Hin_Geo_ncert_6stnd_4ch_0021	राज्यों, नगरों, शहरों तथा गाँवों और विश्व के विभिन्न देशों व राज्यों तथा उनकी सीमाओं को दर्शाने वाले मानचित्र को राजनीतिक मानचित्र कहा जाता है।	Eng_Geo_ncert_6stnd_4ch_0021	Maps showing cities, towns and villages, and different countries and states of the world with their boundaries are called political maps.
303	Hin_Geo_ncert_6stnd_4ch_0022	कुछ मानचित्र विशेष जानकारियाँ प्रदान करते हैं जैसे- सड़क मानचित्र, वर्षा मानचित्र, वन तथा उद्योगों आदि के वितरण दर्शाने वाले मानचित्र इत्यादि।	Eng_Geo_ncert_6stnd_4ch_0022	Some maps focus on specific information; such as road maps, rainfall maps, maps showing distribution of forests, industries etc. .
304	Hin_Geo_ncert_6stnd_4ch_0023	इस प्रकार के मानचित्र को थिमैटिक मानचित्र कहा जाता है।	Eng_Geo_ncert_6stnd_4ch_0023	These are known as thematic maps.
305	Hin_Geo_ncert_6stnd_4ch_0024	इन मानचित्रों में दी गई सूचना के आधार पर उनका उचित नामकरण किया जाता है।	Eng_Geo_ncert_6stnd_4ch_0024	Suitable titles are given on the basis of information provided in these maps.
306	Hin_Geo_ncert_6stnd_4ch_0025	मानचित्र के तीन घटक हैं: दूरी, दिशा और प्रतीक।	Eng_Geo_ncert_6stnd_4ch_0025	There are three Components of Maps – distance, direction and symbol.
307	Hin_Geo_ncert_6stnd_4ch_0026	मानचित्र एक आरेखण होता है जो कि पूरे विश्व या उसके एक भाग को छोटा कर कागज के एक पन्ने पर दर्शाता है या यह कह सकते हैं कि मानचित्र छोटे पैमाने पर खींचे जाते हैं।	Eng_Geo_ncert_6stnd_4ch_0026	Or we can say maps are drawn to reduced scales.
308	Hin_Geo_ncert_6stnd_4ch_0027	लेकिन इसे इतनी सावधानी से छोटा किया जाता है ताकि स्थानों के बीच की दूरी वास्तविक रहे।	Eng_Geo_ncert_6stnd_4ch_0027	But this reduction is done very carefully so that the distance between the places is real.
309	Hin_Geo_ncert_6stnd_4ch_0028	यह तभी संभव हो सकता है जब कागज पर एक छोटी दूरी, स्थल की बड़ी दूरी को व्यक्त करती हो।	Eng_Geo_ncert_6stnd_4ch_0028	It can only be possible when a small distance on paper represents a large distance on the ground.
310	Hin_Geo_ncert_6stnd_4ch_0029	इसलिए इस उद्देश्य के लिए एक पैमाना चुना जाता है।	Eng_Geo_ncert_6stnd_4ch_0029	Therefore, a scale is chosen for this purpose.
311	Hin_Geo_ncert_6stnd_4ch_0030	पैमाना, स्थल पर वास्तविक दूरी तथा मानचित्र पर दिखाई गई दूरी के बीच का अनुपात होता है।	Eng_Geo_ncert_6stnd_4ch_0030	Scale is the ratio between the actual distance on the ground and the distance shown on the map.
312	Hin_Geo_ncert_6stnd_4ch_0031	उदाहरण के लिए,आपके विद्यालय एवं आपके घर के बीच की दूरी 10 किमी. है जिसे मानचित्र पर 2 सेमी. की दूरी से व्यक्त किया गया है, इसका अभिप्राय है कि मानचित्र का 1 सेमी. स्थल के 5 किमी. को दर्शाएगा।	Eng_Geo_ncert_6stnd_4ch_0031	For example, the distance between your school and your home is 10 km If you show this 10 km. distance by 2 cm on a map, it means, 1 cm on the map will show 5 km. on the ground.
313	Hin_Geo_ncert_6stnd_4ch_0032	आपके रेखाचित्र का पैमाना होगा, 1 सेमी. = 5 किमी.।	Eng_Geo_ncert_6stnd_4ch_0032	The scale of your drawing will be 1cm = 5 km.
314	Hin_Geo_ncert_6stnd_4ch_0033	इस प्रकार पैमाना किसी भी मानचित्र के लिए बहुत महत्त्वपूर्ण होता है।	Eng_Geo_ncert_6stnd_4ch_0033	Thus, scale is very important in any map.
315	Hin_Geo_ncert_6stnd_4ch_0034	अगर आपको पैमाने की जानकारी है तो आप मानचित्र पर दिए गए किसी भी दो स्थानों के बीच की दूरी का पता लगा सकते हैं।	Eng_Geo_ncert_6stnd_4ch_0034	If you know the scale, you will be able to calculate the distance between any two places on a map.
316	Hin_Geo_ncert_6stnd_4ch_0035	जब बड़े क्षेत्रफल वाले भागों जैसे महाद्वीपों या देशों को कागज पर दिखाना होता है, तब हम लोग छोटे पैमाने का उपयोग करते हैं।	Eng_Geo_ncert_6stnd_4ch_0035	When large areas like continents or countries are to be shown on a paper, then we use a small scale.
317	Hin_Geo_ncert_6stnd_4ch_0036	उदाहरण के लिए, मानचित्र पर 5 सेमी., स्थल के 500 किमी. को दर्शाता है।	Eng_Geo_ncert_6stnd_4ch_0036	For example 5 cm. on the map shows 500 km. of the ground.
318	Hin_Geo_ncert_6stnd_4ch_0037	इसको छोटे पैमाने वाला मानचित्र कहते हैं।	Eng_Geo_ncert_6stnd_4ch_0037	It is called a small scale map.
319	Hin_Geo_ncert_6stnd_4ch_0038	जब एक छोटे क्षेत्रफल वाले भाग जैसे आपके गाँव या शहर को कागज पर दिखाना होता है तब हम बड़े पैमाने का उपयोग करते हैं जैसे स्थल पर 500 मीटर की दूरी को मानचित्र पर 5 सेमी. से दर्शाया जाता है।	Eng_Geo_ncert_6stnd_4ch_0038	When a small area like your village or town is to be shown on paper, then we use a large scale that is 5 cm. on the map shows 500 metres only on the ground.
320	Hin_Geo_ncert_6stnd_4ch_0039	इस प्रकार के मानचित्र को बड़े पैमाने वाला मानचित्र कहते हैं।	Eng_Geo_ncert_6stnd_4ch_0039	It is called a large scale map.
321	Hin_Geo_ncert_6stnd_4ch_0040	बड़े पैमाने वाले मानचित्र छोटे पैमाने वाले मानचित्र की अपेक्षा अधिक जानकारी प्रदान करते हैं।	Eng_Geo_ncert_6stnd_4ch_0040	Large scale maps give more information than small scale maps.
322	Hin_Geo_ncert_6stnd_4ch_0041	आओ कुछ करके सीखें	Eng_Geo_ncert_6stnd_4ch_0041	Let’s Do
323	Hin_Geo_ncert_6stnd_4ch_0042	चित्र 4.1 को देखिए वहाँ एक पैमाना बना है।	Eng_Geo_ncert_6stnd_4ch_0042	Look at the Figure 4.1. There is a scale.
324	Hin_Geo_ncert_6stnd_4ch_0043	इसका उपयोग स्थानों के बीच की दूरी मापने में किया जा सकता है।	Eng_Geo_ncert_6stnd_4ch_0043	It may be used for measuring distance between places.
325	Hin_Geo_ncert_6stnd_4ch_0044	उदाहरण लिए, एक कूआँ एवं वृक्ष के बीच की दूरी 5 सेमी. है।	Eng_Geo_ncert_6stnd_4ch_0044	For example the distance between the well and the tree is 5 cm.
